Order	Subject	Home	Guanhua	Guanhua.num	Geo	Geo.num	Sex	Sex.num	Age	Num_Chinese	Num_ProfLangs	Num_Langs	English	Canto	stim_order	stim_PY	stim_Pho	stim_SyStruct	stim_PYLen	stim_SegLen	stim_Freq	stim_HD	stim_PND	stim_NF	stim_C	resp_order	Response	resp_Key
10389	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	12	guo4	kuo4
10390	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	13	huo1	xuo1
10391	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	14	huo3	xuo3
10392	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	15	huo4	xuo4
10393	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	16	luo4	luo4
10394	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	17	mo1	muo1
10395	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	18	mo3	muo3
10396	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	19	mo4	muo4
10397	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	20	po1	Puo1
10398	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	21	po2	Puo2
10399	106	Jiangsu	Yes	1	South	0	F	1	20	3	1	4	8	5	t6	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	22	po4	Puo4
10400	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	0	ceng1	c@N1
10401	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	1	ang1	aN1
10402	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	2	qiang1	QiaN1
10403	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	3	dang1	taN1
10404	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	4	dang2	taN2
10405	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	5	cen1	c@n1
10406	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	6	ci1	c11
10407	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	7	qin1	Qin1
10408	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	8	qian2	QiEn2
10409	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	9	can2	can2
10410	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	10	feng1	f@N1
10411	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t1	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	11	qiang2	QiaN2
10412	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	0	guo4	kuo4
10413	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	1	guo2	kuo2
10414	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	2	shuo4	Suo4
10415	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	3	chuo4	Cuo4
10416	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	4	gua1	kua1
10417	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	5	a1	a1
10418	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	6	duo4	tuo4
10419	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	7	cuo4	cuo4
10420	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	8	cuo2	cuo2
10421	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	9	duo1	tuo1
10422	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	10	duo4	tuo4
10423	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	11	fo2	fuo2
10424	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	12	guo1	kuo1
10425	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	13	huo4	xuo4
10426	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	14	luo4	luo4
10427	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t2	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	15	luo2	luo2
10428	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	0	an3	an3
10429	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	1	fan3	fan3
10430	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	2	kan2	Kan2
10431	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	3	tan2	Tan2
10432	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	4	an4	an4
10433	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	5	jian4	JiEn4
10434	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	6	KiN1	KiN1
10435	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	7	fo4	fuo4
10436	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	8	tan2	Tan2
10437	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	9	san2	san2
10438	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	10	zhan2	Zan2
10439	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t3	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	11	chan2	Can2
10440	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	0	wai4	uaI4
10441	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	1	wan4	uan4
10442	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	2	wang4	uaN4
10443	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	3	wen2	u@n2
10444	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	4	fan4	fan4
10445	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	5	kan4	Kan4
10446	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	6	tan2	Tan2
10447	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	7	kan2	Kan2
10448	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	8	wang2	uaN2
10449	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	9	wen2	u@n2
10450	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	10	uiN4	uiN4
10451	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	11	gei2	keI2
10452	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t4	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	12	chei2	CeI2
10453	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	0	ye1	iE1
10454	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	1	ke1	K@1
10455	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	2	te1	T@1
10456	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	3	ce1	c@1
10457	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	4	che1	C@1
10458	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	5	po1	Puo1
10459	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	6	yin2	in2
10460	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	7	ye4	iE4
10461	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	8	yan4	iEn4
10462	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	9	ying2	iN2
10463	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	10	yue4	yE4
10464	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	11	yang2	iaN2
10465	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	12	ye4	iE4
10466	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	13	bo1	puo1
10467	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	14	che1	C@1
10468	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	15	ce1	c@1
10469	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t5	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	16	de1	t@1
10470	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	0	du2	tu2
10471	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	1	ku4	Ku4
10472	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	2	shu4	Su4
10473	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	3	chu2	Cu2
10474	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	4	fu2	fu2
10475	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	5	duan1	tuan1
10476	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	6	dan2	tan2
10477	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	7	ding1	tiN1
10478	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	8	da4	ta4
10479	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	9	dan2	tan2
10480	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	10	ku4	Ku4
10481	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	11	shu1	Su1
10482	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	12	zhu4	Zu4
10483	107	Hebei	Yes	1	North	1	M	0	35	3	1	4	6	5	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	13	xu2	Xy2
10484	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t1	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	0	guo4	kuo4
10485	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t1	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	1	guo1	kuo1
10486	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t1	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	2	guo2	kuo2
10487	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t1	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	3	guo3	kuo3
10488	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t1	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	4	ruo4	ruo4
10489	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t1	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	5	chuo4	Cuo4
10490	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t1	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	6	guang4	kuaN4
10491	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	0	wai4	uaI4
10492	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	1	wai1	uaI1
10493	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	2	wai3	uaI3
10494	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	3	bai4	paI4
10495	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	4	dai4	taI4
10496	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	5	ai4	aI4
10497	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	6	wang4	uaN4
10498	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t3	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	0	ye1	iE1
10499	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t3	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	1	ye3	iE3
10500	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t3	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	2	ya1	ia1
10501	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t3	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	3	yao1	iaU1
10502	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t3	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	4	ying1	iN1
10503	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t3	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	5	che1	C@1
10504	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	0	du2	tu2
10505	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	1	du1	tu1
10506	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	2	du3	tu3
10507	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	3	du4	tu4
10508	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	4	da2	ta2
10509	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	5	de2	t@2
10510	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	6	chu2	Cu2
10511	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	7	ru2	ru2
10512	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	8	bu2	pu2
10513	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	9	shu2	Su2
10514	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	10	pu2	Pu2
10515	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	0	ceng1	c@N1
10516	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	1	ceng2	c@N2
10517	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	2	ceng3	c@N3
10518	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	3	ceng4	c@N4
10519	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	4	cen1	c@n1
10520	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	5	cang1	caN1
10521	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	6	peng1	P@N1
10522	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	7	deng1	t@N1
10523	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	8	cheng1	C@N1
10524	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	9	seng1	s@N1
10525	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	10	sheng1	S@N1
10526	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t6	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	0	an3	an3
10527	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t6	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	1	an1	an1
10528	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t6	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	2	an4	an4
10529	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t6	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	3	ran3	ran3
10530	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t6	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	4	ban3	pan3
10531	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t6	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	5	chan3	Can3
10532	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t6	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	6	shan3	San3
10533	108	Shandong	Yes	1	North	1	F	1	18	1	1	2	7	1	t6	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	7	dan3	tan3
10534	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	0	du2	tu2
10535	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	1	bu4	pu4
10536	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	2	pu1	Pu1
10537	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	3	pu4	Pu4
10538	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	4	zu2	zu2
10539	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	5	zu1	zu1
10540	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	6	fu3	fu3
10541	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	7	fu4	fu4
10542	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	8	mu3	mu3
10543	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	9	mu4	mu4
10544	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	10	nu3	nu3
10545	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	11	nu4	nu4
10546	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	12	hu1	xu1
10547	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	13	bu4	pu4
10548	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	14	cu1	cu1
10549	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	15	gu1	ku1
10550	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t1	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	16	gu4	ku4
10551	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t2	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	0	ceng1	c@N1
10552	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t2	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	1	ceng4	c@N4
10553	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t2	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	2	feng1	f@N1
10554	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t2	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	3	feng3	f@N3
10555	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t2	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	4	peng3	P@N3
10556	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t2	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	5	peng4	P@N4
10557	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t2	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	6	beng4	p@N4
10558	109	Henan	Yes	1	North	1	F	1	24	3	1	4	6	0	t2	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	7	ceng4	c@N4
